logTime,정읍시_장명(배) 유출유량 적산차,정읍시_장명(배) 1소블록 유량적산차,정읍시_장명(배) 2소블록 유량적산차,정읍시_장명(배) 3소블록 유량적산차,정읍시_장명(배) 5소블록 유량적산차,정읍시_장명(배) 6소블록 유량적산차,정읍시_상동(가) 유출유량 적산차,hour,weekday,is_weekend,is_holiday,대광_구간사용량(㎥),시기동_구간사용량(㎥),영창파크_구간사용량(㎥),우미_구간사용량(㎥),상동휴먼_구간사용량(㎥)
2024-11-28 00:00:00,358.0,11.0,8.0,97.0,85.0,54.0,0.0,0,3,False,False,0.0,0.0,0.0,0.0,3.6
2024-11-28 01:00:00,352.0,9.0,6.0,105.0,27.0,94.0,38.0,1,3,False,False,0.0,0.0,0.0,0.0,31.7
2024-11-28 02:00:00,394.0,9.0,5.0,62.0,21.0,4.0,41.0,2,3,False,False,0.0,0.0,0.0,23.3,0.7
2024-11-28 03:00:00,362.0,8.0,5.0,89.0,20.0,0.0,58.0,3,3,False,False,0.19,0.0,0.0,0.0,0.0
2024-11-28 04:00:00,406.0,9.0,6.0,28.0,19.0,25.0,0.0,4,3,False,False,0.0,30.4,0.0,0.0,0.0
2024-11-28 05:00:00,412.0,8.0,6.0,29.0,20.0,37.0,0.0,5,3,False,False,0.0,32.3,0.0,0.0,0.0
2024-11-28 06:00:00,386.0,10.0,8.0,42.0,24.0,6.0,40.0,6,3,False,False,0.0,0.0,0.0,0.0,0.0
2024-11-28 07:00:00,402.0,13.0,12.0,80.0,78.0,17.0,90.0,7,3,False,False,0.0,0.0,0.0,25.4,0.0
2024-11-28 08:00:00,470.0,17.0,18.0,156.0,122.0,131.0,55.0,8,3,False,False,0.0,0.0,0.0,29.3,7.0
2024-11-28 09:00:00,482.0,19.0,17.0,186.0,156.0,67.0,48.0,9,3,False,False,64.28,0.0,0.0,0.0,31.7
2024-11-28 10:00:00,392.0,21.0,16.0,166.0,88.0,35.0,52.0,10,3,False,False,5.48,0.0,0.0,25.7,22.1
2024-11-28 11:00:00,280.0,18.0,18.0,100.0,76.0,36.0,0.0,11,3,False,False,0.0,19.2,0.0,10.2,0.0
2024-11-28 12:00:00,268.0,18.0,15.0,136.0,65.0,65.0,47.0,12,3,False,False,0.02,46.0,0.0,14.5,0.0
2024-11-28 13:00:00,304.0,17.0,18.0,126.0,68.0,57.0,40.0,13,3,False,False,0.0,0.0,0.0,0.0,0.0
2024-11-28 14:00:00,418.0,19.0,18.0,226.0,97.0,110.0,10.0,14,3,False,False,0.01,0.0,0.0,25.3,0.0
2024-11-28 15:00:00,392.0,22.0,13.0,97.0,108.0,33.0,86.0,15,3,False,False,0.0,0.0,0.0,0.0,23.1
2024-11-28 16:00:00,364.0,23.0,13.0,104.0,128.0,16.0,33.0,16,3,False,False,0.01,0.0,0.0,25.8,15.6
2024-11-28 17:00:00,418.0,18.0,12.0,88.0,81.0,17.0,32.0,17,3,False,False,0.0,0.0,0.0,0.0,0.0
2024-11-28 18:00:00,404.0,19.0,14.0,156.0,84.0,20.0,102.0,18,3,False,False,56.44,0.0,0.0,26.7,0.0
2024-11-28 19:00:00,400.0,19.0,14.0,190.0,74.0,115.0,55.0,19,3,False,False,10.1,0.0,0.0,28.1,5.0
2024-11-28 20:00:00,388.0,19.0,12.0,228.0,84.0,80.5,100.0,20,3,False,False,0.0,69.7,0.0,0.0,31.6
2024-11-28 21:00:00,388.0,16.0,13.0,169.0,87.0,46.0,50.0,21,3,False,False,0.01,7.2,0.0,27.4,17.8
2024-11-28 22:00:00,402.0,15.0,13.0,219.0,35.0,20.0,55.0,22,3,False,False,32.3,0.0,0.0,27.9,0.0
2024-11-28 23:00:00,402.0,13.0,11.0,211.0,32.0,28.0,93.0,23,3,False,False,52.84,0.0,0.0,25.2,0.0
2024-11-29 00:00:00,424.0,11.0,8.0,114.0,27.0,119.0,45.0,0,4,False,False,3.22,0.0,0.0,0.0,0.0
2024-11-29 01:00:00,414.0,11.0,7.0,120.0,23.0,29.0,69.0,1,4,False,False,0.0,0.0,0.0,0.0,21.3
2024-11-29 02:00:00,430.0,10.0,9.0,86.0,32.0,4.0,66.0,2,4,False,False,0.0,0.0,0.0,6.5,17.1
2024-11-29 03:00:00,440.0,10.0,5.0,49.0,60.0,4.0,37.0,3,4,False,False,0.0,0.0,0.0,17.1,0.0
2024-11-29 04:00:00,436.0,9.0,5.0,26.0,19.0,3.0,35.0,4,4,False,False,0.0,0.0,0.0,0.0,0.0
2024-11-29 05:00:00,448.0,10.0,6.0,28.0,20.0,4.0,45.0,5,4,False,False,0.0,0.0,0.0,0.0,0.0
2024-11-29 06:00:00,342.0,19.0,8.0,36.0,31.0,53.0,0.0,6,4,False,False,0.0,52.4,8.4,0.0,0.0
2024-11-29 07:00:00,394.0,32.0,13.0,74.0,107.0,69.0,43.0,7,4,False,False,0.0,15.3,18.5,26.0,0.0
2024-11-29 08:00:00,452.0,39.0,17.0,140.0,111.0,118.0,60.0,8,4,False,False,0.0,0.0,18.5,21.9,1.3
2024-11-29 09:00:00,484.0,43.0,16.0,216.0,88.0,43.0,67.0,9,4,False,False,63.48,0.0,18.5,6.1,31.6
2024-11-29 10:00:00,386.0,42.0,17.0,141.0,101.0,31.0,95.0,10,4,False,False,7.49,0.0,18.7,25.6,22.7
2024-11-29 11:00:00,358.0,41.0,18.0,177.0,67.0,17.0,100.0,11,4,False,False,0.0,0.0,18.6,0.9,0.0
2024-11-29 12:00:00,362.0,43.0,17.0,125.0,83.0,23.0,0.0,12,4,False,False,0.2,0.0,18.8,24.4,0.0
2024-11-29 13:00:00,352.0,41.0,18.0,71.0,96.0,32.5,98.0,13,4,False,False,0.0,51.9,18.6,4.7,0.0
2024-11-29 14:00:00,440.0,45.0,18.0,99.0,84.0,42.0,99.0,14,4,False,False,0.0,14.5,18.5,20.6,11.5
2024-11-29 15:00:00,462.0,54.0,13.0,96.0,74.0,41.0,16.0,15,4,False,False,0.01,0.0,18.5,0.0,30.2
2024-11-29 16:00:00,444.0,47.0,14.0,163.0,46.0,18.0,49.0,16,4,False,False,0.01,0.0,18.7,25.7,0.0
2024-11-29 17:00:00,376.0,43.0,12.0,85.0,67.0,17.0,72.0,17,4,False,False,0.02,0.0,18.8,0.0,0.0
2024-11-29 18:00:00,292.0,44.0,15.0,131.0,74.0,46.0,90.0,18,4,False,False,36.21,0.0,18.6,25.9,0.0
2024-11-29 19:00:00,392.0,40.0,14.0,214.0,40.0,115.0,0.0,19,4,False,False,33.42,0.0,18.6,28.1,22.3
2024-11-29 20:00:00,428.0,40.0,12.0,267.0,48.0,40.0,51.0,20,4,False,False,0.0,0.0,18.5,0.0,31.5
2024-11-29 21:00:00,476.0,38.0,11.0,177.0,75.0,105.0,105.0,21,4,False,False,0.01,72.3,18.4,26.8,1.3
2024-11-29 22:00:00,504.0,37.0,10.0,146.0,88.0,16.0,75.0,22,4,False,False,0.0,0.0,18.6,27.5,0.0
2024-11-29 23:00:00,380.0,33.0,8.0,143.0,30.0,85.0,0.0,23,4,False,False,53.95,0.0,18.7,0.0,0.0
2024-11-30 00:00:00,468.0,32.0,7.0,141.0,29.0,72.0,42.0,0,5,True,False,15.59,0.0,18.8,24.6,25.3
2024-11-30 01:00:00,384.0,31.0,6.0,128.0,26.0,18.0,90.0,1,5,True,False,0.0,0.0,7163.9,0.0,15.6
2024-11-30 02:00:00,412.0,30.0,5.0,105.0,24.0,8.0,16.0,2,5,True,False,0.0,0.0,0.0,0.0,0.0
2024-11-30 03:00:00,386.0,30.0,5.0,34.0,20.0,5.0,0.0,3,5,True,False,0.0,0.0,0.0,0.0,0.0
2024-11-30 04:00:00,334.0,30.0,4.0,25.0,20.0,5.0,39.0,4,5,True,False,0.0,0.0,0.0,0.1,0.0
2024-11-30 05:00:00,394.0,30.0,6.0,48.0,24.0,6.0,44.0,5,5,True,False,0.0,0.0,0.0,22.7,0.0
2024-11-30 06:00:00,372.0,33.0,6.0,34.0,24.0,29.0,54.0,6,5,True,False,0.0,0.0,0.0,0.0,0.0
2024-11-30 07:00:00,458.0,34.0,9.0,44.0,85.0,93.0,0.0,7,5,True,False,0.0,0.0,0.0,0.0,0.0
2024-11-30 08:00:00,422.0,40.0,13.0,117.0,141.0,22.0,43.0,8,5,True,False,0.0,0.0,0.0,26.6,0.6
2024-11-30 09:00:00,438.0,45.0,15.0,210.0,162.0,103.0,92.0,9,5,True,False,0.0,74.4,0.0,27.5,31.6
2024-11-30 10:00:00,450.0,46.0,15.0,209.0,110.0,41.0,103.0,10,5,True,False,47.9,0.0,0.0,0.0,25.1
2024-11-30 11:00:00,458.0,45.0,19.0,209.0,110.0,102.0,84.0,11,5,True,False,24.18,0.0,0.0,28.0,0.0
2024-11-30 12:00:00,508.0,48.0,17.0,137.0,109.0,53.0,41.0,12,5,True,False,0.02,0.0,0.0,26.4,0.0
2024-11-30 13:00:00,520.0,43.0,17.0,100.0,131.0,39.0,100.0,13,5,True,False,0.0,0.0,0.0,20.6,5.5
2024-11-30 14:00:00,532.0,40.0,14.0,186.0,116.0,36.0,99.0,14,5,True,False,0.0,0.0,18.8,7.9,31.7
2024-11-30 15:00:00,560.0,43.0,14.0,165.0,76.0,90.0,9.0,15,5,True,False,0.0,65.2,18.8,27.2,16.1
2024-11-30 16:00:00,504.0,40.0,14.0,171.0,75.0,107.0,103.0,16,5,True,False,47.28,3.7,18.8,16.1,0.0
2024-11-30 17:00:00,488.0,41.0,13.0,171.0,82.0,89.0,101.0,17,5,True,False,25.72,0.0,18.7,10.4,0.0
2024-11-30 18:00:00,502.0,41.0,12.0,212.0,90.0,52.0,35.0,18,5,True,False,0.0,0.0,18.8,27.0,19.6
2024-11-30 19:00:00,486.0,38.0,13.0,199.0,156.0,20.0,62.0,19,5,True,False,0.0,0.0,18.7,27.8,31.7
2024-11-30 20:00:00,498.0,40.0,11.0,112.0,101.0,28.0,95.0,20,5,True,False,0.01,0.0,18.8,0.0,2.7
2024-11-30 21:00:00,396.0,37.0,10.0,176.0,65.0,69.0,73.0,21,5,True,False,30.69,35.2,18.6,27.0,0.0
2024-11-30 22:00:00,420.0,36.0,9.0,202.0,62.0,110.0,32.0,22,5,True,False,42.22,42.1,18.6,26.7,4.6
2024-11-30 23:00:00,468.0,34.0,8.0,223.0,68.0,14.0,36.0,23,5,True,False,0.23,0.0,18.7,0.0,31.5
2024-12-01 00:00:00,428.0,32.0,8.0,135.0,78.0,13.0,98.0,0,6,True,False,0.0,0.0,18.7,24.9,9.8
2024-12-01 01:00:00,458.0,31.0,5.0,70.0,25.0,13.0,22.0,1,6,True,False,0.0,0.0,162.5,0.0,0.0
2024-12-01 02:00:00,434.0,31.0,6.0,45.0,22.0,26.0,0.0,2,6,True,False,0.0,0.0,0.0,0.0,0.0
2024-12-01 03:00:00,300.0,31.0,4.0,68.0,22.0,109.0,49.0,3,6,True,False,0.0,0.0,0.0,0.0,0.0
2024-12-01 04:00:00,360.0,30.0,4.0,29.0,21.0,6.0,59.0,4,6,True,False,0.0,0.0,0.0,0.0,0.0
2024-12-01 05:00:00,358.0,31.0,6.0,49.0,27.0,5.0,24.0,5,6,True,False,0.0,0.0,0.0,22.9,0.0
2024-12-01 06:00:00,366.0,32.0,6.0,32.0,48.0,7.0,0.0,6,6,True,False,0.0,0.0,0.0,0.0,0.0
2024-12-01 07:00:00,404.0,35.0,7.0,39.0,104.0,8.0,40.0,7,6,True,False,0.0,0.0,0.0,0.0,0.0
2024-12-01 08:00:00,448.0,39.0,12.0,129.0,102.0,12.0,75.0,8,6,True,False,23.77,0.0,0.0,25.9,8.5
2024-12-01 09:00:00,468.0,33.0,14.0,173.0,93.0,78.0,101.0,9,6,True,False,45.19,0.0,0.0,0.0,31.8
2024-12-01 10:00:00,448.0,25.0,16.0,180.0,109.0,59.5,15.0,10,6,True,False,0.0,74.7,0.0,28.3,28.2
2024-12-01 11:00:00,468.0,23.0,13.0,222.0,86.0,41.0,104.0,11,6,True,False,0.0,1.6,0.0,27.5,0.0
2024-12-01 12:00:00,422.0,23.0,10.0,142.0,60.0,18.0,102.0,12,6,True,False,0.0,0.0,0.0,21.9,0.0
2024-12-01 13:00:00,428.0,25.0,13.0,147.0,54.0,18.0,58.0,13,6,True,False,29.46,0.0,0.0,5.6,8.4
2024-12-01 14:00:00,420.0,26.0,16.0,168.0,85.0,105.0,53.0,14,6,True,False,38.55,0.0,0.0,27.2,31.8
2024-12-01 15:00:00,406.0,24.0,27.0,131.0,55.0,75.0,63.0,15,6,True,False,0.0,0.0,0.0,26.4,20.7
2024-12-01 16:00:00,384.0,23.0,11.0,113.0,45.0,78.0,102.0,16,6,True,False,0.0,64.3,0.0,0.2,0.0
2024-12-01 17:00:00,416.0,23.0,12.0,184.0,88.0,26.0,55.0,17,6,True,False,0.01,9.2,0.0,27.3,0.0
2024-12-01 18:00:00,420.0,22.0,12.0,246.0,97.0,40.0,27.0,18,6,True,False,12.55,0.0,0.0,29.2,11.6
2024-12-01 19:00:00,432.0,23.0,12.0,261.0,141.0,43.0,101.0,19,6,True,False,63.57,0.0,0.0,27.2,31.5
2024-12-01 20:00:00,472.0,20.0,11.0,170.0,126.0,46.0,74.0,20,6,True,False,0.0,0.0,0.0,1.2,13.7
2024-12-01 21:00:00,516.0,18.0,11.0,161.0,93.0,91.0,6.0,21,6,True,False,0.0,65.1,0.0,27.0,0.0
2024-12-01 22:00:00,532.0,18.0,11.0,213.0,87.0,29.0,104.0,22,6,True,False,29.15,13.6,0.0,28.2,0.0
2024-12-01 23:00:00,508.0,15.0,7.0,191.0,110.0,59.0,78.0,23,6,True,False,45.6,0.0,0.0,0.0,18.4
2024-12-02 00:00:00,530.0,14.0,8.0,129.0,124.0,106.0,0.0,0,0,False,False,0.01,0.0,0.0,26.1,23.0
2024-12-02 01:00:00,450.0,12.0,5.0,69.0,80.0,9.0,38.0,1,0,False,False,0.0,0.0,0.0,0.0,0.0
2024-12-02 02:00:00,356.0,12.0,6.0,50.0,48.0,7.0,15.0,2,0,False,False,0.0,0.0,0.0,0.0,0.0
2024-12-02 03:00:00,388.0,13.0,4.0,49.0,23.0,6.0,89.0,3,0,False,False,0.0,0.0,0.0,23.5,0.0
2024-12-02 04:00:00,386.0,12.0,5.0,26.0,19.0,6.0,0.0,4,0,False,False,0.0,0.0,0.0,0.0,0.0
2024-12-02 05:00:00,378.0,12.0,5.0,30.0,21.0,7.0,0.0,5,0,False,False,0.0,0.0,0.0,0.0,0.0
2024-12-02 06:00:00,364.0,14.0,8.0,107.0,23.0,8.0,72.0,6,0,False,False,0.0,0.0,0.0,0.0,0.0
2024-12-02 07:00:00,436.0,17.0,13.0,103.0,87.0,101.0,36.0,7,0,False,False,0.0,0.0,0.0,26.3,0.0
2024-12-02 08:00:00,462.0,25.0,19.0,162.0,117.0,88.0,42.0,8,0,False,False,10.09,30.5,0.0,20.1,19.3
2024-12-02 09:00:00,434.0,25.0,19.0,276.0,145.0,89.0,47.0,9,0,False,False,64.56,49.5,0.0,8.9,31.6
2024-12-02 10:00:00,472.0,26.0,19.0,144.0,70.0,35.0,101.0,10,0,False,False,0.01,0.0,0.0,27.0,13.8
2024-12-02 11:00:00,472.0,21.0,18.0,76.0,55.0,21.0,89.0,11,0,False,False,0.01,0.0,0.0,0.0,0.0
2024-12-02 12:00:00,468.0,19.0,17.0,102.0,41.0,124.0,15.0,12,0,False,False,0.01,0.0,0.0,26.0,0.0
2024-12-02 13:00:00,432.0,19.0,18.0,103.0,42.0,24.0,106.0,13,0,False,False,0.0,0.0,0.0,18.3,0.0
2024-12-02 14:00:00,376.0,19.0,20.0,187.0,44.0,26.0,84.0,14,0,False,False,0.0,0.0,0.0,8.2,19.3
2024-12-02 15:00:00,300.0,19.0,16.0,114.0,38.0,34.0,4.0,15,0,False,False,0.01,0.0,0.0,24.2,22.4
2024-12-02 16:00:00,282.0,21.0,12.0,69.0,42.0,20.0,42.0,16,0,False,False,0.03,0.0,0.0,0.1,0.0
2024-12-02 17:00:00,294.0,19.0,12.0,96.0,85.0,21.0,89.0,17,0,False,False,0.02,0.0,0.0,7.7,0.0
2024-12-02 18:00:00,286.0,23.0,16.0,195.0,83.0,55.5,73.0,18,0,False,False,33.65,31.7,0.0,18.8,0.0
2024-12-02 19:00:00,294.0,19.0,15.0,195.0,58.0,90.0,20.0,19,0,False,False,35.21,41.4,0.0,29.5,13.9
2024-12-02 20:00:00,344.0,18.0,13.0,198.0,66.0,42.0,61.0,20,0,False,False,0.0,0.0,0.0,27.8,31.8
2024-12-02 21:00:00,432.0,14.0,12.0,183.0,96.0,34.0,99.0,21,0,False,False,0.0,0.0,0.0,0.0,10.7
2024-12-02 22:00:00,436.0,14.0,11.0,224.0,95.0,42.0,36.0,22,0,False,False,21.77,0.0,0.0,27.9,0.0
2024-12-02 23:00:00,440.0,12.0,9.0,185.0,56.0,44.5,11.0,23,0,False,False,54.31,54.9,0.0,27.0,0.0
2024-12-03 00:00:00,462.0,10.0,7.0,152.0,52.0,47.0,31.0,0,1,False,False,0.0,17.2,0.0,0.0,15.1
2024-12-03 01:00:00,458.0,9.0,6.0,105.0,49.0,11.0,90.0,1,1,False,False,0.0,0.0,0.0,0.0,24.4
2024-12-03 02:00:00,418.0,9.0,5.0,81.0,33.0,7.0,17.0,2,1,False,False,0.0,0.0,0.0,23.7,0.0
2024-12-03 03:00:00,334.0,8.0,5.0,31.0,19.0,6.0,0.0,3,1,False,False,0.0,0.0,0.0,0.0,0.0
2024-12-03 04:00:00,336.0,8.0,4.0,25.0,18.0,4.0,16.0,4,1,False,False,0.0,0.0,0.0,0.0,0.0
2024-12-03 05:00:00,362.0,9.0,5.0,44.0,20.0,3.0,51.0,5,1,False,False,0.0,0.0,0.0,0.0,0.0
2024-12-03 06:00:00,432.0,10.0,8.0,42.0,46.0,110.0,88.0,6,1,False,False,0.01,0.0,0.0,0.0,0.0
2024-12-03 07:00:00,386.0,13.0,14.0,76.0,112.0,17.0,0.0,7,1,False,False,0.0,0.0,0.0,25.3,0.0
2024-12-03 08:00:00,388.0,32.0,17.0,118.0,147.0,39.0,48.0,8,1,False,False,3.76,0.0,14.7,29.9,11.6
2024-12-03 09:00:00,430.0,39.0,17.0,262.0,123.0,40.0,68.0,9,1,False,False,66.91,0.0,17.9,11.6,31.7
2024-12-03 10:00:00,494.0,38.0,18.0,210.0,44.0,63.0,89.0,10,1,False,False,3.12,68.3,18.2,14.8,14.7
2024-12-03 11:00:00,452.0,41.0,16.0,122.0,59.0,86.0,5.0,11,1,False,False,0.2,0.0,18.4,25.5,0.0
2024-12-03 12:00:00,392.0,34.0,16.0,66.0,85.0,17.0,55.0,12,1,False,False,0.0,0.0,18.7,0.0,0.0
2024-12-03 13:00:00,420.0,35.0,19.0,73.0,84.0,19.0,102.0,13,1,False,False,0.01,0.0,18.7,4.1,0.0
2024-12-03 14:00:00,432.0,35.0,20.0,93.0,96.0,32.0,43.0,14,1,False,False,0.03,0.0,18.7,21.8,0.0
2024-12-03 15:00:00,436.0,36.0,15.0,108.0,90.0,34.0,35.0,15,1,False,False,0.0,0.0,18.9,0.0,27.1
2024-12-03 16:00:00,348.0,35.0,14.0,98.0,100.0,37.0,78.0,16,1,False,False,0.0,0.0,18.8,25.2,14.7
2024-12-03 17:00:00,292.0,36.0,12.0,134.0,51.0,106.0,100.0,17,1,False,False,0.0,0.0,18.6,0.0,0.0
2024-12-03 18:00:00,292.0,38.0,16.0,131.0,44.0,20.0,2.0,18,1,False,False,24.6,0.0,18.8,26.7,0.0
2024-12-03 19:00:00,336.0,36.0,15.0,230.0,47.0,72.0,46.0,19,1,False,False,44.72,33.7,18.5,28.2,0.3
2024-12-03 20:00:00,380.0,34.0,12.0,256.0,38.0,80.0,89.0,20,1,False,False,0.0,40.1,18.3,16.8,31.4
2024-12-03 21:00:00,464.0,32.0,11.0,200.0,109.0,77.0,57.0,21,1,False,False,0.0,0.0,18.3,10.1,28.9
2024-12-03 22:00:00,502.0,30.0,11.0,185.0,101.0,89.0,56.0,22,1,False,False,30.12,0.0,18.3,27.9,0.0
2024-12-03 23:00:00,494.0,30.0,8.0,154.0,65.0,34.0,0.0,23,1,False,False,46.87,0.0,18.6,22.2,0.0
2024-12-04 00:00:00,428.0,28.0,8.0,92.0,53.0,19.0,97.0,0,2,False,False,0.0,0.0,18.7,4.5,0.0
2024-12-04 01:00:00,332.0,28.0,6.0,144.0,50.0,22.0,32.0,1,2,False,False,0.0,18.8,18.7,0.0,0.0
2024-12-04 02:00:00,312.0,27.0,9.0,79.0,42.0,50.0,0.0,2,2,False,False,0.0,45.1,18.9,0.0,17.8
2024-12-04 03:00:00,370.0,26.0,5.0,90.0,18.0,41.0,20.0,3,2,False,False,0.0,0.0,18.8,23.9,19.6
2024-12-04 04:00:00,442.0,27.0,5.0,27.0,18.0,70.0,38.0,4,2,False,False,0.0,0.0,19.0,0.0,0.0
2024-12-04 05:00:00,428.0,28.0,6.0,30.0,19.0,8.0,76.0,5,2,False,False,0.0,0.0,19.1,0.0,0.0
2024-12-04 06:00:00,396.0,29.0,8.0,57.0,26.0,9.0,0.0,6,2,False,False,0.0,0.0,19.2,0.0,0.0
2024-12-04 07:00:00,472.0,31.0,13.0,64.0,96.0,13.0,24.0,7,2,False,False,0.0,0.0,19.3,12.5,0.0
2024-12-04 08:00:00,448.0,37.0,18.0,192.0,145.0,42.0,44.0,8,2,False,False,2.85,0.0,18.9,14.2,0.3
2024-12-04 09:00:00,464.0,41.0,20.0,231.0,63.0,101.0,106.0,9,2,False,False,67.46,0.0,18.7,29.0,31.6
2024-12-04 10:00:00,536.0,39.0,18.0,145.0,52.0,79.0,58.0,10,2,False,False,0.7,0.0,18.9,17.8,22.4
2024-12-04 11:00:00,564.0,39.0,18.0,118.0,47.0,34.0,33.0,11,2,False,False,0.01,17.6,19.1,7.9,0.0
2024-12-04 12:00:00,416.0,38.0,17.0,72.0,55.0,69.0,101.0,12,2,False,False,0.0,48.0,19.1,0.0,0.0
2024-12-04 13:00:00,282.0,41.0,18.0,98.0,47.0,21.0,71.0,13,2,False,False,0.0,0.0,19.1,26.0,0.0
2024-12-04 14:00:00,264.0,38.0,19.0,72.0,63.0,42.0,48.0,14,2,False,False,0.0,0.0,19.1,1.2,0.0
2024-12-04 15:00:00,404.0,36.0,15.0,123.0,74.0,96.0,39.0,15,2,False,False,0.0,0.0,19.0,24.1,23.4
2024-12-04 16:00:00,446.0,37.0,14.0,88.0,35.0,53.0,85.0,16,2,False,False,0.0,0.0,19.1,0.0,23.5
2024-12-04 17:00:00,280.0,40.0,12.0,148.0,37.0,16.0,0.0,17,2,False,False,0.0,0.0,19.1,25.0,0.0
2024-12-04 18:00:00,268.0,40.0,14.0,192.0,41.0,16.0,46.0,18,2,False,False,51.51,0.0,19.0,11.4,0.0
2024-12-04 19:00:00,274.0,37.0,14.0,214.0,54.0,41.0,87.0,19,2,False,False,19.73,0.0,18.8,17.4,3.5
2024-12-04 20:00:00,270.0,35.0,12.0,179.0,99.0,134.0,100.0,20,2,False,False,0.0,47.5,18.4,29.6,31.6
2024-12-04 21:00:00,344.0,33.0,11.0,195.0,87.0,76.0,3.0,21,2,False,False,0.0,33.2,18.5,28.2,24.2
2024-12-04 22:00:00,404.0,33.0,9.0,165.0,57.0,18.0,44.0,22,2,False,False,35.16,0.0,18.6,0.1,0.0
2024-12-04 23:00:00,438.0,31.0,8.0,158.0,57.0,29.0,83.0,23,2,False,False,38.15,0.0,18.6,27.3,0.0
2024-12-05 00:00:00,442.0,28.0,7.0,81.0,82.0,27.0,35.0,0,3,False,False,0.01,0.0,18.7,0.5,0.0
2024-12-05 01:00:00,500.0,28.0,6.0,156.0,87.0,9.0,0.0,1,3,False,False,0.0,0.0,18.9,24.3,9.5
2024-12-05 02:00:00,524.0,27.0,4.0,180.0,118.0,109.0,37.0,2,3,False,False,0.21,0.0,18.8,0.0,27.5
2024-12-05 03:00:00,494.0,27.0,4.0,68.0,78.0,2.0,48.0,3,3,False,False,0.0,0.0,19.0,0.0,0.0
2024-12-05 04:00:00,474.0,28.0,4.0,38.0,70.0,2.0,47.0,4,3,False,False,0.0,0.0,19.2,0.0,0.0
2024-12-05 05:00:00,456.0,27.0,5.0,43.0,30.0,5.0,0.0,5,3,False,False,0.0,0.0,19.3,0.0,0.0
2024-12-05 06:00:00,348.0,30.0,8.0,57.0,85.0,6.0,0.0,6,3,False,False,0.0,0.0,19.4,24.0,0.0
2024-12-05 07:00:00,346.0,32.0,14.0,54.0,99.0,15.0,103.0,7,3,False,False,0.0,0.3,19.4,0.0,0.0
2024-12-05 08:00:00,376.0,37.0,17.0,129.0,98.0,73.0,82.0,8,3,False,False,15.86,79.4,18.9,28.7,2.3
2024-12-05 09:00:00,510.0,39.0,22.0,258.0,86.0,131.0,16.0,9,3,False,False,62.62,0.7,18.8,28.8,31.6
2024-12-05 10:00:00,550.0,40.0,16.0,106.0,116.0,33.0,35.0,10,3,False,False,0.02,0.0,19.0,0.2,22.7
2024-12-05 11:00:00,510.0,32.0,17.0,135.0,79.0,16.0,103.0,11,3,False,False,0.0,0.0,10.6,26.1,0.0
2024-12-05 12:00:00,366.0,19.0,16.0,63.0,58.0,20.0,79.0,12,3,False,False,0.02,0.0,0.0,0.0,0.0
2024-12-05 13:00:00,348.0,20.0,18.0,114.0,70.0,18.0,9.0,13,3,False,False,0.0,0.0,0.0,25.8,0.0
2024-12-05 14:00:00,354.0,18.0,20.0,146.0,61.0,88.0,90.0,14,3,False,False,0.0,0.0,0.0,0.0,0.0
2024-12-05 15:00:00,340.0,19.0,15.0,99.0,61.0,90.0,81.0,15,3,False,False,0.02,0.0,0.0,24.9,12.5
2024-12-05 16:00:00,368.0,18.0,13.0,95.0,65.0,17.0,85.0,16,3,False,False,0.01,0.0,0.0,0.0,30.2
2024-12-05 17:00:00,270.0,20.0,13.0,102.0,106.0,25.0,2.0,17,3,False,False,0.0,13.4,0.0,0.0,0.0
2024-12-05 18:00:00,284.0,22.0,14.0,151.0,90.0,73.0,84.0,18,3,False,False,17.8,54.8,0.0,26.6,0.0
2024-12-05 19:00:00,324.0,19.0,14.0,162.0,67.0,33.0,86.0,19,3,False,False,50.93,0.0,0.0,28.2,0.0
2024-12-05 20:00:00,356.0,17.0,12.0,156.0,64.0,41.5,22.0,20,3,False,False,0.0,0.0,0.0,27.7,29.6
2024-12-05 21:00:00,352.0,16.0,10.0,211.0,123.0,50.0,48.0,21,3,False,False,0.01,0.0,0.0,0.0,31.8
2024-12-05 22:00:00,342.0,14.0,11.0,243.0,82.0,40.0,53.0,22,3,False,False,11.74,20.4,0.0,28.8,4.8
2024-12-05 23:00:00,454.0,12.0,9.0,221.0,48.0,65.0,100.0,23,3,False,False,64.82,52.5,0.0,27.5,0.0
2024-12-06 00:00:00,474.0,10.0,6.0,100.0,43.0,20.0,4.0,0,4,False,False,0.0,0.0,0.1,0.0,0.0
2024-12-06 01:00:00,432.0,11.0,5.0,107.0,39.0,129.0,3.0,1,4,False,False,0.0,0.0,0.0,11.5,0.0
2024-12-06 02:00:00,460.0,9.0,4.0,102.0,32.0,4.0,35.0,2,4,False,False,0.0,0.0,0.0,12.9,24.9
2024-12-06 03:00:00,372.0,9.0,5.0,55.0,26.0,2.0,95.0,3,4,False,False,0.0,0.0,0.0,0.0,8.7
2024-12-06 04:00:00,372.0,9.0,5.0,29.0,23.0,1.0,0.0,4,4,False,False,0.0,0.0,0.0,0.0,0.0
2024-12-06 05:00:00,364.0,9.0,5.0,30.0,23.0,3.0,0.0,5,4,False,False,0.0,0.0,0.0,0.0,0.0
2024-12-06 06:00:00,340.0,11.0,7.0,35.0,25.0,7.0,38.0,6,4,False,False,0.0,0.0,0.0,0.0,0.0
